# library	entry_point	managed_return	abi_return
sdkencryptedappticket	SteamEncryptedAppTicket_BDecryptTicket	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_BIsLicenseBorrowed	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_BIsLicenseTemporary	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_BIsTicketForApp	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_BIsTicketSigned	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_BUserIsVacBanned	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_BUserOwnsAppInTicket	bool	u64
sdkencryptedappticket	SteamEncryptedAppTicket_GetTicketAppID	uint	u64
sdkencryptedappticket	SteamEncryptedAppTicket_GetTicketIssueTime	uint	u64
sdkencryptedappticket	SteamEncryptedAppTicket_GetTicketSteamID	void	void
sdkencryptedappticket	SteamEncryptedAppTicket_GetUserVariableData	IntPtr	u64
steam_api	SteamAPI_GetHSteamPipe	int	u64
steam_api	SteamAPI_GetHSteamUser	int	u64
steam_api	SteamAPI_GetSteamInstallPath	int	u64
steam_api	SteamAPI_ISteamAppList_GetAppBuildId	int	u64
steam_api	SteamAPI_ISteamAppList_GetAppInstallDir	int	u64
steam_api	SteamAPI_ISteamAppList_GetAppName	int	u64
steam_api	SteamAPI_ISteamAppList_GetInstalledApps	uint	u64
steam_api	SteamAPI_ISteamAppList_GetNumInstalledApps	uint	u64
steam_api	SteamAPI_ISteamApps_BGetDLCDataByIndex	bool	u64
steam_api	SteamAPI_ISteamApps_BIsAppInstalled	bool	u64
steam_api	SteamAPI_ISteamApps_BIsCybercafe	bool	u64
steam_api	SteamAPI_ISteamApps_BIsDlcInstalled	bool	u64
steam_api	SteamAPI_ISteamApps_BIsLowViolence	bool	u64
steam_api	SteamAPI_ISteamApps_BIsSubscribed	bool	u64
steam_api	SteamAPI_ISteamApps_BIsSubscribedApp	bool	u64
steam_api	SteamAPI_ISteamApps_BIsSubscribedFromFamilySharing	bool	u64
steam_api	SteamAPI_ISteamApps_BIsSubscribedFromFreeWeekend	bool	u64
steam_api	SteamAPI_ISteamApps_BIsTimedTrial	bool	u64
steam_api	SteamAPI_ISteamApps_BIsVACBanned	bool	u64
steam_api	SteamAPI_ISteamApps_GetAppBuildId	int	u64
steam_api	SteamAPI_ISteamApps_GetAppInstallDir	uint	u64
steam_api	SteamAPI_ISteamApps_GetAppOwner	ulong	u64
steam_api	SteamAPI_ISteamApps_GetAvailableGameLanguages	IntPtr	u64
steam_api	SteamAPI_ISteamApps_GetCurrentBetaName	bool	u64
steam_api	SteamAPI_ISteamApps_GetCurrentGameLanguage	IntPtr	u64
steam_api	SteamAPI_ISteamApps_GetDLCCount	int	u64
steam_api	SteamAPI_ISteamApps_GetDlcDownloadProgress	bool	u64
steam_api	SteamAPI_ISteamApps_GetEarliestPurchaseUnixTime	uint	u64
steam_api	SteamAPI_ISteamApps_GetFileDetails	ulong	u64
steam_api	SteamAPI_ISteamApps_GetInstalledDepots	uint	u64
steam_api	SteamAPI_ISteamApps_GetLaunchCommandLine	int	u64
steam_api	SteamAPI_ISteamApps_GetLaunchQueryParam	IntPtr	u64
steam_api	SteamAPI_ISteamApps_InstallDLC	void	void
steam_api	SteamAPI_ISteamApps_MarkContentCorrupt	bool	u64
steam_api	SteamAPI_ISteamApps_RequestAllProofOfPurchaseKeys	void	void
steam_api	SteamAPI_ISteamApps_RequestAppProofOfPurchaseKey	void	void
steam_api	SteamAPI_ISteamApps_SetDlcContext	bool	u64
steam_api	SteamAPI_ISteamApps_UninstallDLC	void	void
steam_api	SteamAPI_ISteamClient_BReleaseSteamPipe	bool	u64
steam_api	SteamAPI_ISteamClient_BShutdownIfAllPipesClosed	bool	u64
steam_api	SteamAPI_ISteamClient_ConnectToGlobalUser	int	u64
steam_api	SteamAPI_ISteamClient_CreateLocalUser	int	u64
steam_api	SteamAPI_ISteamClient_CreateSteamPipe	int	u64
steam_api	SteamAPI_ISteamClient_GetIPCCallCount	uint	u64
steam_api	SteamAPI_ISteamClient_GetISteamAppList	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamApps	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamController	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamFriends	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamGameSearch	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamGameServer	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamGameServerStats	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamGenericInterface	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamHTMLSurface	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamHTTP	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamInput	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamInventory	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamMatchmaking	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamMatchmakingServers	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamMusic	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamMusicRemote	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamNetworking	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamParentalSettings	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamParties	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamRemotePlay	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamRemoteStorage	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamScreenshots	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamUGC	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamUser	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamUserStats	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamUtils	IntPtr	u64
steam_api	SteamAPI_ISteamClient_GetISteamVideo	IntPtr	u64
steam_api	SteamAPI_ISteamClient_ReleaseUser	void	void
steam_api	SteamAPI_ISteamClient_SetLocalIPBinding	void	void
steam_api	SteamAPI_ISteamClient_SetWarningMessageHook	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlay	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlayInviteDialog	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlayInviteDialogConnectString	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlayRemotePlayTogetherInviteDialog	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlayToStore	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlayToUser	void	void
steam_api	SteamAPI_ISteamFriends_ActivateGameOverlayToWebPage	void	void
steam_api	SteamAPI_ISteamFriends_BHasEquippedProfileItem	bool	u64
steam_api	SteamAPI_ISteamFriends_ClearRichPresence	void	void
steam_api	SteamAPI_ISteamFriends_CloseClanChatWindowInSteam	bool	u64
steam_api	SteamAPI_ISteamFriends_DownloadClanActivityCounts	ulong	u64
steam_api	SteamAPI_ISteamFriends_EnumerateFollowingList	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetChatMemberByIndex	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetClanActivityCounts	bool	u64
steam_api	SteamAPI_ISteamFriends_GetClanByIndex	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetClanChatMemberCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetClanChatMessage	int	u64
steam_api	SteamAPI_ISteamFriends_GetClanCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetClanName	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetClanOfficerByIndex	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetClanOfficerCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetClanOwner	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetClanTag	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetCoplayFriend	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetCoplayFriendCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetFollowerCount	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetFriendByIndex	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetFriendCoplayGame	uint	u64
steam_api	SteamAPI_ISteamFriends_GetFriendCoplayTime	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendCountFromSource	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendFromSourceByIndex	ulong	u64
steam_api	SteamAPI_ISteamFriends_GetFriendGamePlayed	bool	u64
steam_api	SteamAPI_ISteamFriends_GetFriendMessage	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendPersonaName	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetFriendPersonaNameHistory	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetFriendPersonaState	EPersonaState	u64
steam_api	SteamAPI_ISteamFriends_GetFriendRelationship	EFriendRelationship	u64
steam_api	SteamAPI_ISteamFriends_GetFriendRichPresence	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetFriendRichPresenceKeyByIndex	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetFriendRichPresenceKeyCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendSteamLevel	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendsGroupCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendsGroupIDByIndex	short	u64
steam_api	SteamAPI_ISteamFriends_GetFriendsGroupMembersCount	int	u64
steam_api	SteamAPI_ISteamFriends_GetFriendsGroupMembersList	void	void
steam_api	SteamAPI_ISteamFriends_GetFriendsGroupName	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetLargeFriendAvatar	int	u64
steam_api	SteamAPI_ISteamFriends_GetMediumFriendAvatar	int	u64
steam_api	SteamAPI_ISteamFriends_GetNumChatsWithUnreadPriorityMessages	int	u64
steam_api	SteamAPI_ISteamFriends_GetPersonaName	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetPersonaState	EPersonaState	u64
steam_api	SteamAPI_ISteamFriends_GetPlayerNickname	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetProfileItemPropertyString	IntPtr	u64
steam_api	SteamAPI_ISteamFriends_GetProfileItemPropertyUint	uint	u64
steam_api	SteamAPI_ISteamFriends_GetSmallFriendAvatar	int	u64
steam_api	SteamAPI_ISteamFriends_GetUserRestrictions	uint	u64
steam_api	SteamAPI_ISteamFriends_HasFriend	bool	u64
steam_api	SteamAPI_ISteamFriends_InviteUserToGame	bool	u64
steam_api	SteamAPI_ISteamFriends_IsClanChatAdmin	bool	u64
steam_api	SteamAPI_ISteamFriends_IsClanChatWindowOpenInSteam	bool	u64
steam_api	SteamAPI_ISteamFriends_IsClanOfficialGameGroup	bool	u64
steam_api	SteamAPI_ISteamFriends_IsClanPublic	bool	u64
steam_api	SteamAPI_ISteamFriends_IsFollowing	ulong	u64
steam_api	SteamAPI_ISteamFriends_IsUserInSource	bool	u64
steam_api	SteamAPI_ISteamFriends_JoinClanChatRoom	ulong	u64
steam_api	SteamAPI_ISteamFriends_LeaveClanChatRoom	bool	u64
steam_api	SteamAPI_ISteamFriends_OpenClanChatWindowInSteam	bool	u64
steam_api	SteamAPI_ISteamFriends_RegisterProtocolInOverlayBrowser	bool	u64
steam_api	SteamAPI_ISteamFriends_ReplyToFriendMessage	bool	u64
steam_api	SteamAPI_ISteamFriends_RequestClanOfficerList	ulong	u64
steam_api	SteamAPI_ISteamFriends_RequestEquippedProfileItems	ulong	u64
steam_api	SteamAPI_ISteamFriends_RequestFriendRichPresence	void	void
steam_api	SteamAPI_ISteamFriends_RequestUserInformation	bool	u64
steam_api	SteamAPI_ISteamFriends_SendClanChatMessage	bool	u64
steam_api	SteamAPI_ISteamFriends_SetInGameVoiceSpeaking	void	void
steam_api	SteamAPI_ISteamFriends_SetListenForFriendsMessages	bool	u64
steam_api	SteamAPI_ISteamFriends_SetPersonaName	ulong	u64
steam_api	SteamAPI_ISteamFriends_SetPlayedWith	void	void
steam_api	SteamAPI_ISteamFriends_SetRichPresence	bool	u64
steam_api	SteamAPI_ISteamGameSearch_AcceptGame	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_AddGameSearchParams	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_CancelRequestPlayersForGame	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_DeclineGame	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_EndGame	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_EndGameSearch	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_HostConfirmGameStart	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_RequestPlayersForGame	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_RetrieveConnectionDetails	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_SearchForGameSolo	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_SearchForGameWithLobby	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_SetConnectionDetails	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_SetGameHostParams	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameSearch_SubmitPlayerResult	EGameSearchErrorCode_t	u64
steam_api	SteamAPI_ISteamGameServerStats_ClearUserAchievement	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_GetUserAchievement	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_GetUserStatFloat	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_GetUserStatInt32	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_RequestUserStats	ulong	u64
steam_api	SteamAPI_ISteamGameServerStats_SetUserAchievement	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_SetUserStatFloat	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_SetUserStatInt32	bool	u64
steam_api	SteamAPI_ISteamGameServerStats_StoreUserStats	ulong	u64
steam_api	SteamAPI_ISteamGameServerStats_UpdateUserAvgRateStat	bool	u64
steam_api	SteamAPI_ISteamGameServer_AssociateWithClan	ulong	u64
steam_api	SteamAPI_ISteamGameServer_BLoggedOn	bool	u64
steam_api	SteamAPI_ISteamGameServer_BSecure	bool	u64
steam_api	SteamAPI_ISteamGameServer_BUpdateUserData	bool	u64
steam_api	SteamAPI_ISteamGameServer_BeginAuthSession	EBeginAuthSessionResult	u64
steam_api	SteamAPI_ISteamGameServer_CancelAuthTicket	void	void
steam_api	SteamAPI_ISteamGameServer_ClearAllKeyValues	void	void
steam_api	SteamAPI_ISteamGameServer_ComputeNewPlayerCompatibility	ulong	u64
steam_api	SteamAPI_ISteamGameServer_CreateUnauthenticatedUserConnection	ulong	u64
steam_api	SteamAPI_ISteamGameServer_EndAuthSession	void	void
steam_api	SteamAPI_ISteamGameServer_GetAuthSessionTicket	uint	u64
steam_api	SteamAPI_ISteamGameServer_GetGameplayStats	void	void
steam_api	SteamAPI_ISteamGameServer_GetNextOutgoingPacket	int	u64
steam_api	SteamAPI_ISteamGameServer_GetPublicIP	SteamIPAddress_t	struct:SteamIPAddress_t
steam_api	SteamAPI_ISteamGameServer_GetServerReputation	ulong	u64
steam_api	SteamAPI_ISteamGameServer_GetSteamID	ulong	u64
steam_api	SteamAPI_ISteamGameServer_HandleIncomingPacket	bool	u64
steam_api	SteamAPI_ISteamGameServer_LogOff	void	void
steam_api	SteamAPI_ISteamGameServer_LogOn	void	void
steam_api	SteamAPI_ISteamGameServer_LogOnAnonymous	void	void
steam_api	SteamAPI_ISteamGameServer_RequestUserGroupStatus	bool	u64
steam_api	SteamAPI_ISteamGameServer_SendUserConnectAndAuthenticate_DEPRECATED	bool	u64
steam_api	SteamAPI_ISteamGameServer_SendUserDisconnect_DEPRECATED	void	void
steam_api	SteamAPI_ISteamGameServer_SetAdvertiseServerActive	void	void
steam_api	SteamAPI_ISteamGameServer_SetBotPlayerCount	void	void
steam_api	SteamAPI_ISteamGameServer_SetDedicatedServer	void	void
steam_api	SteamAPI_ISteamGameServer_SetGameData	void	void
steam_api	SteamAPI_ISteamGameServer_SetGameDescription	void	void
steam_api	SteamAPI_ISteamGameServer_SetGameTags	void	void
steam_api	SteamAPI_ISteamGameServer_SetKeyValue	void	void
steam_api	SteamAPI_ISteamGameServer_SetMapName	void	void
steam_api	SteamAPI_ISteamGameServer_SetMaxPlayerCount	void	void
steam_api	SteamAPI_ISteamGameServer_SetModDir	void	void
steam_api	SteamAPI_ISteamGameServer_SetPasswordProtected	void	void
steam_api	SteamAPI_ISteamGameServer_SetProduct	void	void
steam_api	SteamAPI_ISteamGameServer_SetRegion	void	void
steam_api	SteamAPI_ISteamGameServer_SetServerName	void	void
steam_api	SteamAPI_ISteamGameServer_SetSpectatorPort	void	void
steam_api	SteamAPI_ISteamGameServer_SetSpectatorServerName	void	void
steam_api	SteamAPI_ISteamGameServer_UserHasLicenseForApp	EUserHasLicenseForAppResult	u64
steam_api	SteamAPI_ISteamGameServer_WasRestartRequested	bool	u64
steam_api	SteamAPI_ISteamHTMLSurface_AddHeader	void	void
steam_api	SteamAPI_ISteamHTMLSurface_AllowStartRequest	void	void
steam_api	SteamAPI_ISteamHTMLSurface_CopyToClipboard	void	void
steam_api	SteamAPI_ISteamHTMLSurface_CreateBrowser	ulong	u64
steam_api	SteamAPI_ISteamHTMLSurface_ExecuteJavascript	void	void
steam_api	SteamAPI_ISteamHTMLSurface_FileLoadDialogResponse	void	void
steam_api	SteamAPI_ISteamHTMLSurface_Find	void	void
steam_api	SteamAPI_ISteamHTMLSurface_GetLinkAtPosition	void	void
steam_api	SteamAPI_ISteamHTMLSurface_GoBack	void	void
steam_api	SteamAPI_ISteamHTMLSurface_GoForward	void	void
steam_api	SteamAPI_ISteamHTMLSurface_Init	bool	u64
steam_api	SteamAPI_ISteamHTMLSurface_JSDialogResponse	void	void
steam_api	SteamAPI_ISteamHTMLSurface_KeyChar	void	void
steam_api	SteamAPI_ISteamHTMLSurface_KeyDown	void	void
steam_api	SteamAPI_ISteamHTMLSurface_KeyUp	void	void
steam_api	SteamAPI_ISteamHTMLSurface_LoadURL	void	void
steam_api	SteamAPI_ISteamHTMLSurface_MouseDoubleClick	void	void
steam_api	SteamAPI_ISteamHTMLSurface_MouseDown	void	void
steam_api	SteamAPI_ISteamHTMLSurface_MouseMove	void	void
steam_api	SteamAPI_ISteamHTMLSurface_MouseUp	void	void
steam_api	SteamAPI_ISteamHTMLSurface_MouseWheel	void	void
steam_api	SteamAPI_ISteamHTMLSurface_OpenDeveloperTools	void	void
steam_api	SteamAPI_ISteamHTMLSurface_PasteFromClipboard	void	void
steam_api	SteamAPI_ISteamHTMLSurface_Reload	void	void
steam_api	SteamAPI_ISteamHTMLSurface_RemoveBrowser	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetBackgroundMode	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetCookie	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetDPIScalingFactor	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetHorizontalScroll	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetKeyFocus	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetPageScaleFactor	void	void
steam_api	SteamAPI_ISteamHTMLSurface_SetSize	void	void
